location,latitude,longitude,status
אחו נוב,32.832235,35.781774,success
ישראל,30.8124247,34.8594762,success
פארק הסלעים כיסרא,32.973276,35.29863,success
פארק הסלעים כיסרא - סמיע,32.973276,35.29863,success
חוף הצוק הרצליה,32.140909300000004,34.79001730016325,success
חולות צאלים,31.076104,34.430836,success
דרום הכינרת,31.820299,34.692691,success
צומת יד מרדכי,31.5884158,34.5634071,success
חורבת פורה והשמורה,31.493585,34.779133,success
רחובות,31.8952532,34.8105616,success
חוף אכזיב,33.04410005,35.10098715604522,success
בית הקברות חולון,32.0373406,34.771505724664564,success
נחל זוויתן תחתון,33.118963,35.567277,success
הזאכי,32.894561,35.6398878,success
שפך נחל משמר,31.770893,35.452007,success
חרבת זעק,31.4149324,34.8678575,success
שביל הפסגה - מירון,31.769614,35.182558,success
טלמון,31.9393963,35.1323035,success
מורדות האף,33.227227,35.678963,success
פארק גורן,33.0537169,35.228631349812474,success
נחל שרך,33.0582431,35.2620016,success
נחל עמוד תחתון,32.916863,35.476979,success
אשדוד,31.7977314,34.6529922,success
אלישיב,32.3802538,34.9092219,success
גבעות נצ ציונה,31.9351406,34.7874857,success
מצפור הצוק,32.1307584,34.787004,success
הר ערקן,32.719024,35.02377,success
גבעת התיתורה במודיעין,31.902282,35.01784,success
10022,40.75835116954644,-73.96801008930886,success
צומת מחניים,32.99069475,35.56296525090127,success
נחל חווה,30.7074237,34.8894994,success
נחל שכוי,31.136483,35.324457,success
מאור,48.872916,130.6753417,success
ציפורי,32.74641485,35.281597622332434,success
מצוק הארבל,31.591363,35.393333,success
"ליד בי""ח הדסה",31.763181,35.150725,success
נחל מורן ונחל נריה,33.011745,35.374575,success
מצוקי האון - מבוא חמה,32.744851,35.658327,success
מפל עיט,32.955143,35.7537689,success
שמורת סטף,33.268962,35.580905,success
חולות יבנה,31.88492235,34.701022835984,success
תל עזקה,31.6991715,34.9359149,success
כרמיאל פארק ברוך ונגר,32.90487455,35.29230740473422,success
צמת גורל,31.316667,34.816667,success
מצפה משואה,31.6673031,34.9226494,success
תל אבל בית מעכה,33.258543,35.58032,success
אנדרטת מגילת האש,31.7725163,35.0440521,success
חורבת תתורה,32.95788,35.83259,success
פארק נחל אלכסנדר,32.3988159,34.8965724,success
אנדרטת האש,31.7725163,35.0440521,success
הר שוכה,31.6743088,34.9708306,success
חולות עגור,31.003215349999998,34.44048098018112,success
יער אמציה - גבעות גד - לכיש,31.505531,34.885251,success
שמורת חוף דור,32.636368700000006,34.922035374689074,success
הר אחים,32.8363766,35.3314134,success
דלב,35.9301902,36.6352596,success
יער ביריה,32.992875299999994,35.529046363135464,success
בקרבת יער אודם,33.228921,35.747767,success
רכס אצבע,32.750217,35.101963,success
מאחורי מנזר לטרון,31.832903,34.980116,success
ים המלח,31.54147375,35.47870589103286,success
הר תנופה,31.784613,34.970591,success
מינחת מגידו,32.580357,35.17971,success
יישוב דלב,31.743421,35.145835,success
יקום,32.2485734,34.842087,success
כביש רמלה-לטרון,31.8426814,34.9857182,success
כפר יהושוע,50.4143,5.59059,success
צומת גורל,31.3110768,34.7883314,success
hgr יער בארי,31.403392,34.460843,success
כביש מס' 2 בקטע קיסריה - זכרון יעקב,-21.53333,34.46667,success
נס ציונה,31.9295577,34.7990609,success
עין ורד ליד תל גזר,31.848843,34.934807,success
יער רוחמה,31.4890033,34.68952686646017,success
לאורך כביש 395,31.772833,35.153612,success
עין חנדק,31.7621498,35.1387558,success
שמורת הר הכרמל,32.67955965,34.98508824827103,success
חניון בית היערן,32.7405,35.051906,success
התחלת כביש בית אורן,33.217494,35.612342,success
שביל הפסגה מירון,31.769614,35.182558,success
"צהלה, תל-אביב",32.1225549,34.8361806,success
יער חרובית,31.73751,34.89716440204849,success
"עמק מהר""ל",32.6499949,35.0000022,success
נחל ברק,30.3751072,35.0774088,success
שלוחת איילה,32.6313513,34.9624681,success
ליד יקנעם,31.780567,35.197046,success
הר איתן,31.7693086,35.1120788,success
מערת התאומים,31.7262328,35.0205163,success
יער הנשיא - צרעה,31.766403,34.980838,success
נחל צאלים,31.3526795,35.3466493,success
נחל ראש פינה,32.9765242,35.5776529,success
יער צרעה,31.78209375,34.96820014894479,success
"""יער המלאכים""",29.550390999999998,34.96638854260391,success
באר שבע,31.2457442,34.7925181,success
נגב,29.8261878,121.45840490871828,success
נחל מחניים עליון,33.0286101,35.6240519,success
חורבת כרך,32.677312,35.0714278,success
נחל זוויתן עליון,32.965776,35.694419,success
צומת יד מרדכי-אשקלון,31.5884158,34.5634071,success
נחל שכם,32.3123074,35.0984,success
"שמורת פורה, על שביל ישראל",31.526826,34.784226,success
נחל דליות (מגרסה),32.881737,35.632362,success
שמורת טבע עין אפק,32.8456606,35.11246226919816,success
מקורות הירקון (כפר הבפטיסטים),32.11395725,34.91579432012999,success
שמורת הבונים-דור,32.636368700000006,34.922035374689074,success
כביש גהה ליד הגשר המוביל לקרית אונו,32.141405,34.873246,success
"כביש גהה באזור הגשר המוביל לבי""ח שיבא והלאה עד לגשר המוביל לקרית אונו",32.141405,34.873246,success
אזור מודיעין,32.1095031,34.8955975,success
"אזור מודיעין, כביש 443",32.141405,34.873246,success
חולות אשדוד,31.76034945,34.63314950286033,success
"יער אודם , רמת הגולן",33.2282263,35.74726371947365,success
בצידי כביש 80,31.328385,35.117125,success
"כרם מהר""ל",32.6461207,34.9899618,success
נחל יחיעם,32.9832959,35.1912379,success
עין געתון,33.012981,35.1937003,success
צוקי מנרה,32.952778,35.495833,success
הקסטל,31.7958685,35.1436576,success
אתר הקסטל,31.7967772,35.143539515998114,success
לצד כביש מס' 1,32.845678,35.091309,success
השביל השחור 2343 העולה להר הילל (פניה מהשביל הירוק),32.497349,35.446565,success
עין חוד,32.7005017,34.9825964,success
שמורת הטבע בני ציון,32.221422,34.857037,success
שמורת הטבע בני-ציון,32.221422,34.857037,success
רמת הגולן - צומת קשת,32.9927007,35.7872528,success
שמורת הר ההל,32.687349,34.983602,success
בית חג''י,15.568082,43.637109,success
מעלה ערוד,30.498621,34.656788,success
נחל מאיר,29.6317564,34.9408316,success
שמורת גד,31.52117995,34.88192737358374,success
קבוץ יראון,33.07757,35.4546,success
נחל עיון,33.2223672,35.5956961,success
חניון האירוסים בגלבוע,32.504401,35.412949,success
עזוז - חניון בארותיים,30.7923915,34.4678459,success
נחל געתון,33.0046798,35.0999734,success
ציר ריחניה עמוקה,33.101346,35.825115,success
"צומת המפלים רמה""ג",32.986218,35.750011,success
רח יפה נוף 122 חיפה,32.792761,34.995336,success
קציר,32.4886297,35.1016891,success
ההר העגול,32.5645376,35.0315376,success
נחל חלילים - מבשרת ציון,31.8047578,35.1629682,success
חרבת סמארה,32.392124,34.877739,success
ערד,31.25865975,35.211219398340674,success
דרום רמת הגולן,32.0924781,34.8959287,success
בתוך היער,32.73579,35.18903,success
"נחל רפאים, מלחה",31.7480275,35.1855365,success
הר רמון,30.5025318,34.6360406,success
"גלבוע , כתף שאול",32.5281937,35.3724834,success
שמורת נחל פורה,31.493585,34.779133,success
חניון האירוסים - הגלבוע,32.504401,35.412949,success
כביש  7212 אוניברסיטת חיפה-נשר,31.887091,34.778587,success
כביש 7212 נשר- אוניברסיטת חיפה,32.792761,34.995336,success
נחל אלון-כרמל,32.092324,34.964173,success
שקף,31.5156708,34.9377978,success
חורבת סעדים,31.7509996,35.1293945,success
ג. המורה,32.61574335,35.36144042474278,success
ג.המורה,32.61574335,35.36144042474278,success
ליד פארק הדיג מעיין צבי,32.579853,34.921413,success
בנחל השופט,33.020828,35.099474,success
ואדי עמוד,31.7688139,35.2486748,success
שמורת קדימה,32.287287,34.92101515573307,success
פארק 3000 יער גילה,32.185776,34.852409,success
עומר,31.2678251,34.85127979048952,success
שמורת קדימה - השרון,32.287287,34.92101515573307,success
יער גילה,31.700212,34.580913,success
בתרונות מכתש בארי,31.4431127,34.48803970839868,success
אום זוקא,32.27158045,35.53422946307659,success
כביש 6 קטע אייל,-4.6236,120.3476,success
רמת השופט,32.6119762,35.0949392,success
שמורת יד חרוצים,32.177732,34.92762,success
גבעת התורמוסים,32.6040256,35.3846729,success
שמורת מכתש בארי,31.4431127,34.48803970839868,success
רמות מנשה,32.5978839,35.0576452,success
מול גבעת הרקפות,32.834272,35.103079,success
גבעות טבעון,32.712413,35.122529,success
הרצליה,32.1676842,34.83082794429146,success
יגור,32.7428565,35.0781325,success
צפון הארץ,32.120636,34.934463,success
נחל ימין-חתירה,30.874492,35.114047,success
ליד אשלים,30.964972,34.699265,success
לאורך נחל באר שבע,49.075098,27.696138,success
הר יעלה,31.7510929,35.0425262,success
הר טייסים,31.7741629,35.090068,success
קיבוץ בארי,31.423639,34.490192,success
הר נוף,31.7858115,35.1741509,success
שמורת ביתן אהרון וגם בחרבת סמרה (נחל אלכסנדר),32.385924,34.8646,success
יערות הכרמל,31.9498157,34.9096386,success
אזור נס הרים,31.744591,35.055402,success
שמורת גבעות ברעם,31.518188,34.88129,success
גבעות גברעם,31.59212,34.6124,success
עין כיסלון,33.084724,35.641574,success
נחל כסלון,31.7889417,35.0717181,success
נחל ממשית,31.0247904,35.0619361,success
תל שביב.,32.0420053,34.7511397,success
בית,32.142272,35.2856583,success
נחל הבשור,31.1631134,34.6146652,success
ביתרונות בארי,31.423639,34.490192,success
נחאביר,31.4306473,34.4661234,success
דימונה,31.07085855,35.041245516196746,success
מצודת הבמה,32.703806,35.096083,success
שמורת נחל כיסלון,33.268962,35.580905,success
הר הכרמל,32.764148,35.0129077,success
כתף הכרמל,31.259188,34.828673,success
נחל אשלים עליון,31.064454,35.295405,success
נחל צפית,31.0159196,35.1748887,success
מצד תמר,31.0278529,35.24170468326807,success
נחל צפית עליון,30.978448,35.272227,success
נחל תקוע,31.6122233,35.2967347,success
נחל צלמון - בשמורה,32.937552,35.428558,success
מזרחית ללהבים,32.223229,34.819687,success
חרבת סמארה ליד נחל אלכסנדר,32.385924,34.8646,success
שפך נחל אלכסנדר,31.770893,35.452007,success
קיבוץ רמת יוחנן,32.792954,35.12226,success
פסגת הר מירון,31.7458066,34.9970397,success
נחל אלעל,31.896852,35.0070897,success
הר קטע,31.961279,35.396899,success
חרבת צנובר,31.6063256,34.9504705,success
האחזות נמרוד,33.245468,35.751199,success
גבעת האם,33.2116726,35.6584878,success
