location,lat,lon
שמורת הר מירון,32.9835633,35.38390524
בית אורן מחצבת קדומים,32.4930828,35.5047767
נחל מירון בשביל האדום  מהחניה לבנין המשטרה צד שמאל של השבילה,,
נחל קינה ליד ערד,31.21486695,35.16158915
עתלית,32.6927638,34.9402221
חוף עתלית,32.6927638,34.9402221
צפון הנגב ליד מיתר,,
ליד לטרון,,
שביל ישראל באזור נחל עמוד והר מירון,,
הר מירון בירידה לחרבת חממה,,
בשביל הכחול ממתחם הסוסים בכניסה לבית אורן לכיוון נחל כלח,,
בשביל הכחול שבין מתחם הסוסים בכניסה לבית אורן - לכיוון נחל כלח,,
"בשביל הכחול שבין מתחם הסוסים בכניסה לבית אורן, לבין נחל כלח",,
בשביל שבין נחל כלח לאורוות הסוסים בכניסה לבית אורן,,
בשביל שבין אורוות הסוסים בכניסה לבית אורן לבין נחל כלח,,
"הר כפיר, סימון שבילים שחור",,
ליד נווה שלום יער אשתאול,32.1469962,34.8462536
שביל ישראל ליד לטרון,32.7188814,35.1272134
נחל לוטם,32.815441,34.9580273
צומת מגדלים,32.82690265,35.51172907
"איתמר, סמוך ל",31.5556529,34.8129272
"הר הלל ע""י עין זקן",,
על שביל ישראל באפיק הנחל הסמוך לכפר אל-ח''וואלד,,
נחל מעפילים,32.7387811,35.0664918
"שוליים מזרחיים של כביש 40, 1200 מטר דרומה מצומת עבדת",,
שביל האירוסים,32.5058726,35.4114924
בעליה להר עצמון (שביל כחול),,
לאורך כל השביל הכחול בין יודפת להר עצמון,,
יער חדרה,32.42835475,34.89551317
ליד היישוב מיתר,31.7733478,35.17434003
ליד מיתר צפון הנגב,,
 מיתר מאחורי מחסני המועצה,,
קבר שייך מרזוק,31.7884986,35.2292114
ליד מלכישוע,,
"הר יונה, נצרת",32.7229623,35.336229
בכניסה לקבוץ קליה,,
"רמת הנדיב, מסלול ירוק",31.7953879,35.2359276
"יער דודאים, צפונית לצומת גורל ישנו שלט גדול וירידה ימינה ליער דודאים",,
נחל ציפורי ליד טחנת הקמח,,
שלוחת אילה אזור כרם מהרל,,
עין אילה,32.6287327,34.9454021
שלוחת איילה כרם מהרל,,
צומת המפלים,32.986249,35.751156
גבעת הדקטילוריזות בהר קטע,,
"יער דודאים: כביש 40 בין צומת גורל לבין צומת להבים, בצד המזרחי",,
כרם מהרל גבעות עופר,32.6421342,34.9896252
מג''דל שמס,32.88594515,35.63999195
בדרך לאום -אל קנטיר,,
שמורת בני ציון,32.22110185,34.8572786
מול בהד 1,32.5319923,34.9253783
מוזיאון דרך הדורות ליד אוניבריטת חיפה,,
מוזיאון דרך הדורות ליד אניברסיטת חיפה,,
שביל המצוק לכיוון עמק הזיתים,,
שביל המצוק בסמוך לאוניברסיטת חיפה,,
שביל המצוק ליד אוניברסיטת חיפה,,
שביל המצוק מדרום מזרח לאוניברסיטת חיפה,,
בסוף שביל המצוק לכיון עמק הזיתים ליד אוניברסיטת חיפה,,
הר עצמון,32.8237648,35.2668953
תל יודפת הר עצמון ונחל אבליים,,
נחל אבליים,32.1167874,34.7999223
חומת שמואל+גבעת הארבעה,31.7351233,35.216101
חירבת בית לויה (צפונית לאמציה),,
 שמורת  הטבע  רמת  הנדיב. ע''י  זכרון  יעקב,32.5576014,34.9561913
" שמורת  הטבע  רמת  הנדיב, ע''י  זכרון  יעקב.",32.5576014,34.9561913
"שמורת  הטבע  רמת  הנדיב, ע''י  זכרון  יעקב.",32.5576014,34.9561913
"שמורת הטבע  רמת  הנדיב  ,ע''י  זכרון  יעקב.",32.5576014,34.9561913
כביש בית שמש-מערת הנטיפים,,
לאורך כביש מספר 1 וכביש מספר 38,,
בכניסה לנחל כסלון ליד הכביש משער הגיא לבית שמש,,
יער הדודאים קצת צפונה לבאר שבע,,
פארק קנדה ליד לטרון,,
יער יהדות תימן,31.4307492,34.5689016
תל צרעה,31.7746235,34.9850863
בכביש העולה לאנדרטת הטיסים ליד רמת רזיאל,,
בדרך העולה לאנדרטת הטייסים ליד רמת רזיאל,,
"בכביש אשתעול צובה, בשביל הנכנס ליער הקדושים",,
גבעת הברושים ליד מכבים + יער הקדושים בדך העולה לירושלים מאשתעול,,
"גבעת הברושים ליש מכבים, וגם לאורך מקומות רבים בכבישי העליה לירושלים",,
בכביש העולה לאנדרטת הטייסים ליד רמת רזיאל,,
תל אבל בית מעכה,33.2585425,35.5803202
צפוניתלקרית שמונה ליד כביש 90,,
ערד,31.2612199,35.214581
דרום רמת הגולן,32.9801449,35.7249817
הגבעה בצומת גורל,32.0884919,34.8097739
שלושה קילומטרים מדרום לאשלים,,
צומת גורל,31.3110768,34.7883314
בגיבעה המרכזית בקציר,32.08651475,34.85285349
בתוך היער,,
על צידו הצפוני של כביש עוקף באר שבע סמוך לצומת גורל,,
חורשת הארבעים (40) מול הכניסה לחי בר הכרמל,,
חניון האירוסים בגלבוע,32.2815489,34.84004821
שמורת הטבע אירוס הביצות - נוב,,
"נחל רפאים, מלחה",31.747852,35.185018
הר רמון,30.5025318,34.6360406
שמורת פורה ליד בית קמה,,
צפון-מערב הגלבוע והר שאול,,
גלבוע סמוך לגבעת האירוסים,,
"גלבוע , כתף שאול",32.5281937,35.3724834
"גלבוע , גבעת האירוסים",31.9335682,34.7523033
ליד קיבוץ ניר יצחק,33.011956,35.10539
יער דודאים,31.2932096,34.81061014
שביל פרחי הבר ביער ראש העין,31.7782568,35.23158276
מגדל צדק,32.0597437,34.76674105
פארק נאות קדומים מול יער בן שמן,,
יער עופר,32.6484332,34.9713431
גבעת הרקפות,32.56022065,35.0835855
ירוחם שמורת החלמוניות,30.9873582,34.88255119
גבעת נפוליון גבול תל אביב רמת גן,32.0916808,34.80790423
בריכת אניעם,,
"כביש 989 בין מג'דל שמס לנווה אטי""ב",,
"בצידי כביש 6, באיזור החיבור עם כביש 1, וגם בהמשך לאורך כביש 1",,
שביל חוצה פארק גורן,,
הר הנגב - נחל אליאב,31.7742691,35.2260446
"הר יונה, נצרת עלית",,
הר חלוקים ורכס בוקר,30.8888537,34.7477
שמורת אירוס ביצות נוב,32.8339043,35.7943527
ליפתא,31.79453965,35.19647082
כביש 5504 מאחורי נ יר אליהו,32.0551951,34.7855106
שביל שחור מעגלי מעל מערת אצבע בנחל אורן,,
בתרונות רוחמה,31.4932566,34.72409163
מתחת חורשת הארבעים  בשיא הפריחה  כמיות גדולות,,
הרי ירושלים,31.7444618,35.0579576
אור הנר,31.5575591,34.6000531
תל שוכה,32.4973702,35.4587227
שמורת נחל דליות רמת הגולן,32.98371215,35.71581435
"נחל רמז, חיפה",32.7609456,35.02046414
"נחל זיו-רמז, חיפה",32.783021,35.014856
נחל דליות רמת הגולן,32.894561,35.6398878
נחל דרגה,31.731654,35.221176
לאורך חלקו המרכזי של כביש 6,32.28858175,34.86175275
"נחל עמוד 2 ק""מ  אחרי בריכות שכוי",,
תחנת הדלק בצומת מחניים,,
הר מירון שביל הפסגה וכביש המוביל לפסגה,,
"נחל כלח, מהגשר בשביל הכחול לכוון בית אורן",,
ליד הישוב נטף ומלא ליד נווה צוף בשומרון,,
שדות מושב נהלל לכוון הבסיס,,
נחל כלח בירידה מחניון שווצריה הקטנה,,
חורבת עתרי,31.64922765,34.97213232
ראש פינה- גינת המטבח,32.96938225,35.53544012
כביש 444 דרומית לאלעד,,
בשביל השחור מהילה לקרן ברתות קצת למעלה מצד ימין באזור של בן-סחלב צריפי,,
נחל כזיבבשביל השחור היורד מהילה לקרן ברתות,,
בשביל מצפה הילה-קרן ברתות,,
הר חורשן,32.5852447,35.00362808
שמורת ירוחם,30.9873582,34.88255119
עין ברזית,33.016667,35.316667
נחל נשר -  תחילתו,31.7991732,34.8252404
רכס ירוחם - מסלול חלמוניות ירוחם (בין שדה בוקר לירוחם),,
שביל פארק הסלעים בכסרא,,
ראשון,31.9635712,34.8101149
אישראל,,
שביל הפסגה הר מרון,32.9407659,35.446014
שמורת נחל כזיב תחתון,33.04343895,35.20061147
חורבת עירב,33.0806774,35.2278804
שמורת החלמוניות ירוחם,30.9873582,34.88255119
רכס בשנית - הר חוזק,,
תל חזיקה  -רכס בשנית,,
רכס חזיקה -בשנית,33.04601225,35.84771569
בין תל חזיקה ותל שאף אל כביר,,
כביש אשתאול כיסלון,31.0866897,34.3178132
"נחל צלמון,גבעת החצבים בקצה המזרחי של הכפר סלאמה",,
"(ירושלים)שד'' שמואל מאיר,חומת שמואל.מול גבעת הארבע (מתחת למלון רמת רחל)",,
מצפון לדרום,,
500 מטר דרומית מחוף בצת ליד מפרץ חנייה,,
חוף נחשולים,32.6138484,34.92063
שמורת איריס הארגמן נתניה,32.284585,34.8461242
הישוב קדומים - הר אפרים,,
בצידי השביל האדום בירידה ליהודיה עליון,,
קרן ברתות מעל לנחל כזיב,,
מעלה ההר מעל קיבוץ יגור - על השביל האדום,,
שביל 4141 - מקיבוץ יגור לעוספיה,,
הר כביר - קבר שייח' בילאל,,
בישוב קדומים,,
מסלול הבורות והבארות,,
נמרוד : הר קטע מורדות דרום מערביים.,,
גבעת תיתורה ליד מודיעין,,
גבעת תיתורה ליד מודיעין וחרבת קנובה בין מודיעין למכבים,,
כביש מספר 1,33.2195754,35.6115525
נחל ערוד,30.4929164,34.6786181
שמורת הטבע בני ציון,32.22110185,34.8572786
שמורת הטבע בני-ציון,32.22110185,34.8572786
"איזור הכרמל, שויצריה הקטנה וכו'...",,
לאורך כביש 6 בכניסה מאזור תל חדיד(המנהרה),,
מושב תלמי מנשה / באר יעקב,31.9436359,34.8450699
הר הילל בתוך השמורה של אדמונית החורש,,
שביל האדמוניות בהר הלל,,
רמת הגולן - צומת קשת,32.9927,35.787748
איזור עין גדי+נחל ערוגות,31.714222,34.984377
חורשת הארבעים על הכרמל ליד האוניברסיטה,,
"שמורת אשדות יגור, ממש בתוך קיבוץ יגור, נכנסים לכוון פתח נחל יגור",,
שמורת הר ההל,32.67955965,34.98508825
בית חג''י,32.1662606,34.8401853
נחל חווה,30.7074237,34.8894994
"חניון לילה בעין עקב, נחל חווה",30.797555,34.9740631
מעלה ערוד,30.498621,34.656788
נחל מאיר,31.8240574,34.99223558
הר הילל,32.0812712,34.8346339
שמורת גד,31.4446569,35.37324265
כפר מישר (ליד גדרה),31.8092328,34.7538808
וגם כשנוסעים לכיוון כפר נטר יש שדות של פריחה,,
"ואדי עוג'א- נחל ייט""ב",31.7857535,35.2235788
קבוץ יראון,,
חוצה ישראל מקלקיליה ועד ברקאי,,
עין סהרונים- לכיוון פרסת נקרות,30.6033823,34.9374341
שמורת אירוס הדור מול תל חצור (איילת השחר),,
נחל סער,33.2326594,35.7224647
נחל עיון,33.248872,35.5829355
הר הטייסים בדרך העולה לאנדרטה,,
נחל כסלון באיזור אנדרטת הקדושים,,
"אמציה, גבעות גד , חירבת בית לויה",,
"אמציה, גבעות גד",31.52117995,34.88192737
"פרק הסלעים,הר סנה, תפן",,
"כרמל, ליד כרם מהר""ל",31.6780443,34.9348175
"כרם מהר""ל, יער עופר",,
"שביל האדמוניות - סמ""ש שחור - מפנה צפוני של הר הלל -",,
 נחל ספונים - נחל מתלה (  מסלול 4174 )  כרמל,,
עזוז - חניון בארותיים,30.7923915,34.4678459
מסלול טיולים הר הלל,,
חירבת צונם,,
כזיב תחתון,,
בין מצפה משואה ללוזית,,
 מיתר,31.32800085,34.93894059
שני צידי כביש 1 מלטרון ועד שורש,,
כניסה לישוב שערי תקווה,32.1458961,34.980611
שביל אילן רמון ובורות לוץ,,
